   2.0760510e+04  -1.4823410e-04
   2.0760520e+04  -9.1172213e-05
   2.0760530e+04  -1.1653305e-04
   2.0760540e+04  -1.2287326e-04
   2.0760550e+04  -9.1172213e-05
   2.0760560e+04  -1.0385263e-04
   2.0760570e+04  -1.4823410e-04
   2.0760580e+04  -1.6091452e-04
   2.0760590e+04  -1.7359494e-04
   2.0760600e+04  -1.6725473e-04
   2.0760610e+04  -1.5457431e-04
   2.0760620e+04  -1.2921347e-04
   2.0760630e+04  -5.9471165e-05
   2.0760640e+04  -6.5811375e-05
   2.0760650e+04  -1.6725473e-04
   2.0760660e+04  -1.9261556e-04
   2.0760670e+04  -1.5457431e-04
   2.0760680e+04  -1.5457431e-04
   2.0760690e+04  -1.2921347e-04
   2.0760700e+04  -7.2151584e-05
   2.0760710e+04  -9.7512422e-05
   2.0760720e+04  -1.7993515e-04
   2.0760730e+04  -2.0529598e-04
   2.0760740e+04  -1.7993515e-04
   2.0760750e+04  -1.2921347e-04
   2.0760760e+04  -5.9471165e-05
   2.0760770e+04  -3.4110327e-05
   2.0760780e+04  -8.4832003e-05
   2.0760790e+04  -1.9261556e-04
   2.0760800e+04  -2.3699703e-04
   2.0760810e+04  -1.6091452e-04
   2.0760820e+04  -1.0385263e-04
   2.0760830e+04  -9.1172213e-05
   2.0760840e+04  -5.3130956e-05
   2.0760850e+04  -7.8491794e-05
   2.0760860e+04  -1.7359494e-04
   2.0760870e+04  -2.2431661e-04
   2.0760880e+04  -1.9895577e-04
   2.0760890e+04  -1.1019284e-04
   2.0760900e+04  -5.9471165e-05
   2.0760910e+04  -1.0385263e-04
   2.0760920e+04  -1.1019284e-04
   2.0760930e+04  -9.1172213e-05
   2.0760940e+04  -1.5457431e-04
   2.0760950e+04  -2.1163619e-04
   2.0760960e+04  -1.8627535e-04
   2.0760970e+04  -1.1653305e-04
   2.0760980e+04  -8.4832003e-05
   2.0760990e+04  -1.0385263e-04
   2.0761000e+04  -9.7512422e-05
   2.0761010e+04  -9.1172213e-05
   2.0761020e+04  -1.6091452e-04
   2.0761030e+04  -2.0529598e-04
   2.0761040e+04  -1.6091452e-04
   2.0761050e+04  -1.1653305e-04
   2.0761060e+04  -9.1172213e-05
   2.0761070e+04  -9.1172213e-05
   2.0761080e+04  -1.3555368e-04
   2.0761090e+04  -1.4189389e-04
   2.0761100e+04  -1.1653305e-04
   2.0761110e+04  -1.3555368e-04
   2.0761120e+04  -1.5457431e-04
   2.0761130e+04  -1.3555368e-04
   2.0761140e+04  -1.2921347e-04
   2.0761150e+04  -1.4823410e-04
   2.0761160e+04  -1.6725473e-04
   2.0761170e+04  -1.4189389e-04
   2.0761180e+04  -9.1172213e-05
   2.0761190e+04  -7.2151584e-05
   2.0761200e+04  -1.2921347e-04
   2.0761210e+04  -1.9261556e-04
   2.0761220e+04  -1.6091452e-04
   2.0761230e+04  -1.0385263e-04
   2.0761240e+04  -1.2921347e-04
   2.0761250e+04  -1.4189389e-04
   2.0761260e+04  -1.0385263e-04
   2.0761270e+04  -9.7512422e-05
   2.0761280e+04  -1.4189389e-04
   2.0761290e+04  -1.7993515e-04
   2.0761300e+04  -1.4823410e-04
   2.0761310e+04  -1.1019284e-04
   2.0761320e+04  -1.3555368e-04
   2.0761330e+04  -1.4823410e-04
   2.0761340e+04  -1.1653305e-04
   2.0761350e+04  -1.1653305e-04
   2.0761360e+04  -1.4189389e-04
   2.0761370e+04  -1.2921347e-04
   2.0761380e+04  -1.2287326e-04
   2.0761390e+04  -1.4189389e-04
   2.0761400e+04  -1.3555368e-04
   2.0761410e+04  -9.1172213e-05
   2.0761420e+04  -7.2151584e-05
   2.0761430e+04  -1.0385263e-04
   2.0761440e+04  -1.6725473e-04
   2.0761450e+04  -1.9261556e-04
   2.0761460e+04  -1.5457431e-04
   2.0761470e+04  -1.1019284e-04
   2.0761480e+04  -1.0385263e-04
   2.0761490e+04  -9.1172213e-05
   2.0761500e+04  -7.8491794e-05
   2.0761510e+04  -1.2921347e-04
   2.0761520e+04  -1.6725473e-04
   2.0761530e+04  -1.7359494e-04
   2.0761540e+04  -1.6091452e-04
   2.0761550e+04  -1.2287326e-04
   2.0761560e+04  -8.4832003e-05
   2.0761570e+04  -9.7512422e-05
   2.0761580e+04  -1.6091452e-04
   2.0761590e+04  -1.8627535e-04
   2.0761600e+04  -1.4189389e-04
   2.0761610e+04  -9.1172213e-05
   2.0761620e+04  -1.0385263e-04
   2.0761630e+04  -1.3555368e-04
   2.0761640e+04  -1.1019284e-04
   2.0761650e+04  -1.1653305e-04
   2.0761660e+04  -1.7359494e-04
   2.0761670e+04  -1.4823410e-04
   2.0761680e+04  -1.0385263e-04
   2.0761690e+04  -1.1019284e-04
   2.0761700e+04  -1.1653305e-04
   2.0761710e+04  -1.5457431e-04
   2.0761720e+04  -1.5457431e-04
   2.0761730e+04  -1.2287326e-04
   2.0761740e+04  -1.4823410e-04
   2.0761750e+04  -1.3555368e-04
   2.0761760e+04  -8.4832003e-05
   2.0761770e+04  -9.1172213e-05
   2.0761780e+04  -1.3555368e-04
   2.0761790e+04  -1.5457431e-04
   2.0761800e+04  -1.4823410e-04
   2.0761810e+04  -1.5457431e-04
   2.0761820e+04  -1.4189389e-04
   2.0761830e+04  -1.1019284e-04
   2.0761840e+04  -1.2287326e-04
   2.0761850e+04  -1.4189389e-04
   2.0761860e+04  -1.4189389e-04
   2.0761870e+04  -1.3555368e-04
   2.0761880e+04  -1.2921347e-04
   2.0761890e+04  -1.4823410e-04
   2.0761900e+04  -1.4189389e-04
   2.0761910e+04  -9.7512422e-05
   2.0761920e+04  -1.1019284e-04
   2.0761930e+04  -1.4189389e-04
   2.0761940e+04  -1.4823410e-04
   2.0761950e+04  -1.3555368e-04
   2.0761960e+04  -1.2287326e-04
   2.0761970e+04  -1.3555368e-04
   2.0761980e+04  -1.4823410e-04
   2.0761990e+04  -1.2287326e-04
   2.0762000e+04  -1.1019284e-04
   2.0762010e+04  -1.2921347e-04
   2.0762020e+04  -1.5457431e-04
   2.0762030e+04  -1.4189389e-04
   2.0762040e+04  -1.1653305e-04
   2.0762050e+04  -1.2921347e-04
   2.0762060e+04  -1.2921347e-04
   2.0762070e+04  -1.1019284e-04
   2.0762080e+04  -1.3555368e-04
   2.0762090e+04  -1.4189389e-04
   2.0762100e+04  -1.2287326e-04
   2.0762110e+04  -1.2921347e-04
   2.0762120e+04  -1.3555368e-04
   2.0762130e+04  -1.2921347e-04
   2.0762140e+04  -1.2921347e-04
   2.0762150e+04  -1.2921347e-04
   2.0762160e+04  -1.2921347e-04
   2.0762170e+04  -1.1019284e-04
   2.0762180e+04  -1.0385263e-04
   2.0762190e+04  -1.2921347e-04
   2.0762200e+04  -1.4823410e-04
   2.0762210e+04  -1.2921347e-04
   2.0762220e+04  -8.4832003e-05
   2.0762230e+04  -1.0385263e-04
   2.0762240e+04  -1.5457431e-04
   2.0762250e+04  -1.4189389e-04
   2.0762260e+04  -1.1019284e-04
   2.0762270e+04  -1.3555368e-04
   2.0762280e+04  -1.5457431e-04
   2.0762290e+04  -1.1653305e-04
   2.0762300e+04  -9.1172213e-05
   2.0762310e+04  -1.1653305e-04
   2.0762320e+04  -1.3555368e-04
   2.0762330e+04  -1.2287326e-04
   2.0762340e+04  -1.1653305e-04
   2.0762350e+04  -1.3555368e-04
   2.0762360e+04  -1.2921347e-04
   2.0762370e+04  -1.1019284e-04
   2.0762380e+04  -1.1019284e-04
   2.0762390e+04  -1.1653305e-04
   2.0762400e+04  -1.1653305e-04
   2.0762410e+04  -1.1019284e-04
   2.0762420e+04  -1.1019284e-04
   2.0762430e+04  -1.1653305e-04
   2.0762440e+04  -1.3555368e-04
   2.0762450e+04  -1.2921347e-04
   2.0762460e+04  -1.2921347e-04
   2.0762470e+04  -1.5457431e-04
   2.0762480e+04  -1.3555368e-04
   2.0762490e+04  -7.8491794e-05
   2.0762500e+04  -1.1019284e-04
   2.0762510e+04  -1.7359494e-04
   2.0762520e+04  -1.4823410e-04
   2.0762530e+04  -1.3555368e-04
   2.0762540e+04  -1.6091452e-04
   2.0762550e+04  -1.5457431e-04
   2.0762560e+04  -1.2921347e-04
   2.0762570e+04  -1.0385263e-04
   2.0762580e+04  -1.0385263e-04
   2.0762590e+04  -1.4823410e-04
   2.0762600e+04  -1.7359494e-04
   2.0762610e+04  -1.4189389e-04
   2.0762620e+04  -1.2921347e-04
   2.0762630e+04  -1.2287326e-04
   2.0762640e+04  -1.1019284e-04
   2.0762650e+04  -1.3555368e-04
   2.0762660e+04  -1.2921347e-04
   2.0762670e+04  -1.2921347e-04
   2.0762680e+04  -1.4189389e-04
   2.0762690e+04  -1.1653305e-04
   2.0762700e+04  -1.2287326e-04
   2.0762710e+04  -1.4823410e-04
   2.0762720e+04  -9.1172213e-05
   2.0762730e+04  -6.5811375e-05
   2.0762740e+04  -1.1653305e-04
   2.0762750e+04  -1.5457431e-04
   2.0762760e+04  -1.4823410e-04
   2.0762770e+04  -1.2287326e-04
   2.0762780e+04  -9.7512422e-05
   2.0762790e+04  -1.0385263e-04
   2.0762800e+04  -1.1019284e-04
   2.0762810e+04  -1.1019284e-04
   2.0762820e+04  -1.0385263e-04
   2.0762830e+04  -8.4832003e-05
   2.0762840e+04  -1.2921347e-04
   2.0762850e+04  -1.9895577e-04
   2.0762860e+04  -1.4189389e-04
   2.0762870e+04  -5.3130956e-05
   2.0762880e+04  -1.0385263e-04
   2.0762890e+04  -1.5457431e-04
   2.0762900e+04  -1.3555368e-04
   2.0762910e+04  -1.2287326e-04
   2.0762920e+04  -1.1653305e-04
   2.0762930e+04  -1.2921347e-04
   2.0762940e+04  -1.4189389e-04
   2.0762950e+04  -1.4189389e-04
   2.0762960e+04  -1.4189389e-04
   2.0762970e+04  -9.7512422e-05
   2.0762980e+04  -7.8491794e-05
   2.0762990e+04  -1.1653305e-04
   2.0763000e+04  -1.2921347e-04
   2.0763010e+04  -1.4189389e-04
   2.0763020e+04  -1.6091452e-04
   2.0763030e+04  -1.3555368e-04
   2.0763040e+04  -1.4189389e-04
   2.0763050e+04  -1.3555368e-04
   2.0763060e+04  -9.1172213e-05
   2.0763070e+04  -1.0385263e-04
   2.0763080e+04  -1.3555368e-04
   2.0763090e+04  -1.1653305e-04
   2.0763100e+04  -1.1019284e-04
   2.0763110e+04  -1.7993515e-04
   2.0763120e+04  -1.8627535e-04
   2.0763130e+04  -1.1019284e-04
   2.0763140e+04  -1.0385263e-04
   2.0763150e+04  -1.2921347e-04
   2.0763160e+04  -1.1653305e-04
   2.0763170e+04  -1.6725473e-04
   2.0763180e+04  -1.6725473e-04
   2.0763190e+04  -9.1172213e-05
   2.0763200e+04  -9.7512422e-05
   2.0763210e+04  -1.3555368e-04
   2.0763220e+04  -1.2921347e-04
   2.0763230e+04  -1.0385263e-04
   2.0763240e+04  -1.2287326e-04
   2.0763250e+04  -1.6725473e-04
   2.0763260e+04  -1.4823410e-04
   2.0763270e+04  -1.1019284e-04
   2.0763280e+04  -1.2921347e-04
   2.0763290e+04  -1.2921347e-04
   2.0763300e+04  -1.1019284e-04
   2.0763310e+04  -1.5457431e-04
   2.0763320e+04  -1.4189389e-04
   2.0763330e+04  -1.1653305e-04
   2.0763340e+04  -1.4189389e-04
   2.0763350e+04  -1.2921347e-04
   2.0763360e+04  -1.1019284e-04
   2.0763370e+04  -1.4189389e-04
   2.0763380e+04  -1.5457431e-04
   2.0763390e+04  -1.3555368e-04
   2.0763400e+04  -1.2921347e-04
   2.0763410e+04  -1.5457431e-04
   2.0763420e+04  -1.3555368e-04
   2.0763430e+04  -1.1019284e-04
   2.0763440e+04  -1.5457431e-04
   2.0763450e+04  -1.6091452e-04
   2.0763460e+04  -9.1172213e-05
   2.0763470e+04  -1.1019284e-04
   2.0763480e+04  -1.7993515e-04
   2.0763490e+04  -1.3555368e-04
   2.0763500e+04  -1.2921347e-04
   2.0763510e+04  -1.8627535e-04
   2.0763520e+04  -1.3555368e-04
   2.0763530e+04  -9.7512422e-05
   2.0763540e+04  -1.6091452e-04
   2.0763550e+04  -1.4189389e-04
   2.0763560e+04  -6.5811375e-05
   2.0763570e+04  -1.3555368e-04
   2.0763580e+04  -1.9895577e-04
   2.0763590e+04  -1.0385263e-04
   2.0763600e+04  -9.1172213e-05
   2.0763610e+04  -1.7993515e-04
   2.0763620e+04  -1.2287326e-04
   2.0763630e+04  -4.6790746e-05
   2.0763640e+04  -1.4189389e-04
   2.0763650e+04  -2.0529598e-04
   2.0763660e+04  -9.7512422e-05
   2.0763670e+04  -7.8491794e-05
   2.0763680e+04  -1.8627535e-04
   2.0763690e+04  -1.4823410e-04
   2.0763700e+04  -7.2151584e-05
   2.0763710e+04  -1.1653305e-04
   2.0763720e+04  -1.2287326e-04
   2.0763730e+04  -1.2287326e-04
   2.0763740e+04  -1.8627535e-04
   2.0763750e+04  -1.4189389e-04
   2.0763760e+04  -6.5811375e-05
   2.0763770e+04  -1.2921347e-04
   2.0763780e+04  -1.6091452e-04
   2.0763790e+04  -1.0385263e-04
   2.0763800e+04  -9.1172213e-05
   2.0763810e+04  -1.2287326e-04
   2.0763820e+04  -1.4823410e-04
   2.0763830e+04  -1.4189389e-04
   2.0763840e+04  -1.2287326e-04
   2.0763850e+04  -1.2921347e-04
   2.0763860e+04  -1.2921347e-04
   2.0763870e+04  -1.1019284e-04
   2.0763880e+04  -1.1019284e-04
   2.0763890e+04  -1.2921347e-04
   2.0763900e+04  -1.4823410e-04
   2.0763910e+04  -1.6725473e-04
   2.0763920e+04  -1.2921347e-04
   2.0763930e+04  -1.0385263e-04
   2.0763940e+04  -1.6091452e-04
   2.0763950e+04  -1.2921347e-04
   2.0763960e+04  -6.5811375e-05
   2.0763970e+04  -1.2287326e-04
   2.0763980e+04  -1.7993515e-04
   2.0763990e+04  -1.3555368e-04
   2.0764000e+04  -1.2921347e-04
   2.0764010e+04  -1.5457431e-04
   2.0764020e+04  -1.2287326e-04
   2.0764030e+04  -9.7512422e-05
   2.0764040e+04  -1.0385263e-04
   2.0764050e+04  -1.1653305e-04
   2.0764060e+04  -1.5457431e-04
   2.0764070e+04  -1.6725473e-04
   2.0764080e+04  -1.4189389e-04
   2.0764090e+04  -1.1019284e-04
   2.0764100e+04  -1.1653305e-04
   2.0764110e+04  -1.3555368e-04
   2.0764120e+04  -1.0385263e-04
   2.0764130e+04  -9.1172213e-05
   2.0764140e+04  -1.5457431e-04
   2.0764150e+04  -1.3555368e-04
   2.0764160e+04  -7.2151584e-05
   2.0764170e+04  -1.3555368e-04
   2.0764180e+04  -1.6725473e-04
   2.0764190e+04  -1.0385263e-04
   2.0764200e+04  -1.1653305e-04
   2.0764210e+04  -1.6091452e-04
   2.0764220e+04  -1.2287326e-04
   2.0764230e+04  -1.0385263e-04
   2.0764240e+04  -1.4823410e-04
   2.0764250e+04  -1.6725473e-04
   2.0764260e+04  -1.4823410e-04
   2.0764270e+04  -1.3555368e-04
   2.0764280e+04  -1.0385263e-04
   2.0764290e+04  -9.7512422e-05
   2.0764300e+04  -1.2287326e-04
   2.0764310e+04  -1.2921347e-04
   2.0764320e+04  -1.2921347e-04
   2.0764330e+04  -1.3555368e-04
   2.0764340e+04  -1.3555368e-04
   2.0764350e+04  -1.2921347e-04
   2.0764360e+04  -1.2921347e-04
   2.0764370e+04  -1.3555368e-04
   2.0764380e+04  -1.2287326e-04
   2.0764390e+04  -1.0385263e-04
   2.0764400e+04  -1.0385263e-04
   2.0764410e+04  -1.1019284e-04
   2.0764420e+04  -1.5457431e-04
   2.0764430e+04  -1.9261556e-04
   2.0764440e+04  -1.4189389e-04
   2.0764450e+04  -9.1172213e-05
   2.0764460e+04  -9.7512422e-05
   2.0764470e+04  -1.1019284e-04
   2.0764480e+04  -1.3555368e-04
   2.0764490e+04  -1.4823410e-04
   2.0764500e+04  -1.4189389e-04
   2.0764510e+04  -1.4823410e-04
   2.0764520e+04  -1.2287326e-04
   2.0764530e+04  -7.8491794e-05
   2.0764540e+04  -8.4832003e-05
   2.0764550e+04  -1.2921347e-04
   2.0764560e+04  -1.4823410e-04
   2.0764570e+04  -1.4823410e-04
   2.0764580e+04  -1.4823410e-04
   2.0764590e+04  -1.1019284e-04
   2.0764600e+04  -8.4832003e-05
   2.0764610e+04  -1.2921347e-04
   2.0764620e+04  -1.6091452e-04
   2.0764630e+04  -1.3555368e-04
   2.0764640e+04  -1.2921347e-04
   2.0764650e+04  -1.6725473e-04
   2.0764660e+04  -1.8627535e-04
   2.0764670e+04  -1.3555368e-04
   2.0764680e+04  -1.1019284e-04
   2.0764690e+04  -1.3555368e-04
   2.0764700e+04  -1.2921347e-04
   2.0764710e+04  -1.0385263e-04
   2.0764720e+04  -1.3555368e-04
   2.0764730e+04  -1.7993515e-04
   2.0764740e+04  -1.7359494e-04
   2.0764750e+04  -1.5457431e-04
   2.0764760e+04  -1.3555368e-04
   2.0764770e+04  -1.2287326e-04
   2.0764780e+04  -1.1019284e-04
   2.0764790e+04  -1.0385263e-04
   2.0764800e+04  -1.3555368e-04
   2.0764810e+04  -1.8627535e-04
   2.0764820e+04  -1.7359494e-04
   2.0764830e+04  -1.2921347e-04
   2.0764840e+04  -1.2287326e-04
   2.0764850e+04  -1.2921347e-04
   2.0764860e+04  -1.1653305e-04
   2.0764870e+04  -1.4189389e-04
   2.0764880e+04  -1.6725473e-04
   2.0764890e+04  -1.4189389e-04
   2.0764900e+04  -1.1653305e-04
   2.0764910e+04  -1.4823410e-04
   2.0764920e+04  -1.4823410e-04
   2.0764930e+04  -1.0385263e-04
   2.0764940e+04  -1.2287326e-04
   2.0764950e+04  -1.7359494e-04
   2.0764960e+04  -1.4823410e-04
   2.0764970e+04  -9.7512422e-05
   2.0764980e+04  -1.1653305e-04
   2.0764990e+04  -1.4823410e-04
   2.0765000e+04  -1.4823410e-04
   2.0765010e+04  -1.2287326e-04
   2.0765020e+04  -9.1172213e-05
   2.0765030e+04  -1.2921347e-04
   2.0765040e+04  -1.4823410e-04
   2.0765050e+04  -9.7512422e-05
   2.0765060e+04  -1.1653305e-04
   2.0765070e+04  -1.8627535e-04
   2.0765080e+04  -1.4189389e-04
   2.0765090e+04  -9.1172213e-05
   2.0765100e+04  -1.2287326e-04
   2.0765110e+04  -1.2921347e-04
   2.0765120e+04  -1.1019284e-04
   2.0765130e+04  -1.2287326e-04
   2.0765140e+04  -1.2287326e-04
   2.0765150e+04  -1.3555368e-04
   2.0765160e+04  -1.6091452e-04
   2.0765170e+04  -1.6091452e-04
   2.0765180e+04  -1.5457431e-04
   2.0765190e+04  -1.2921347e-04
   2.0765200e+04  -8.4832003e-05
   2.0765210e+04  -1.1019284e-04
   2.0765220e+04  -1.5457431e-04
   2.0765230e+04  -1.4189389e-04
   2.0765240e+04  -1.3555368e-04
   2.0765250e+04  -1.3555368e-04
   2.0765260e+04  -1.1019284e-04
   2.0765270e+04  -1.1653305e-04
   2.0765280e+04  -1.3555368e-04
   2.0765290e+04  -1.5457431e-04
   2.0765300e+04  -1.6091452e-04
   2.0765310e+04  -1.4189389e-04
   2.0765320e+04  -9.1172213e-05
   2.0765330e+04  -7.8491794e-05
   2.0765340e+04  -1.3555368e-04
   2.0765350e+04  -1.4189389e-04
   2.0765360e+04  -1.2287326e-04
   2.0765370e+04  -1.4189389e-04
   2.0765380e+04  -1.2287326e-04
   2.0765390e+04  -9.1172213e-05
   2.0765400e+04  -1.4189389e-04
   2.0765410e+04  -1.7993515e-04
   2.0765420e+04  -1.2287326e-04
   2.0765430e+04  -6.5811375e-05
   2.0765440e+04  -8.4832003e-05
   2.0765450e+04  -1.4823410e-04
   2.0765460e+04  -1.6725473e-04
   2.0765470e+04  -1.5457431e-04
   2.0765480e+04  -1.5457431e-04
   2.0765490e+04  -1.4189389e-04
   2.0765500e+04  -1.1653305e-04
   2.0765510e+04  -1.1019284e-04
   2.0765520e+04  -1.2287326e-04
   2.0765530e+04  -1.4823410e-04
   2.0765540e+04  -1.1653305e-04
   2.0765550e+04  -9.1172213e-05
   2.0765560e+04  -1.5457431e-04
   2.0765570e+04  -1.6091452e-04
   2.0765580e+04  -1.1653305e-04
   2.0765590e+04  -1.3555368e-04
   2.0765600e+04  -1.1019284e-04
   2.0765610e+04  -7.8491794e-05
   2.0765620e+04  -1.1019284e-04
   2.0765630e+04  -1.4823410e-04
   2.0765640e+04  -1.9895577e-04
   2.0765650e+04  -1.9895577e-04
   2.0765660e+04  -1.2287326e-04
   2.0765670e+04  -6.5811375e-05
   2.0765680e+04  -9.1172213e-05
   2.0765690e+04  -1.4189389e-04
   2.0765700e+04  -1.4823410e-04
   2.0765710e+04  -1.6091452e-04
   2.0765720e+04  -1.6091452e-04
   2.0765730e+04  -1.2287326e-04
   2.0765740e+04  -1.2921347e-04
   2.0765750e+04  -1.1653305e-04
   2.0765760e+04  -5.9471165e-05
   2.0765770e+04  -1.0385263e-04
   2.0765780e+04  -1.6725473e-04
   2.0765790e+04  -1.3555368e-04
   2.0765800e+04  -1.1653305e-04
   2.0765810e+04  -1.6091452e-04
   2.0765820e+04  -1.6091452e-04
   2.0765830e+04  -9.7512422e-05
   2.0765840e+04  -7.2151584e-05
   2.0765850e+04  -1.1019284e-04
   2.0765860e+04  -1.4823410e-04
   2.0765870e+04  -1.5457431e-04
   2.0765880e+04  -1.3555368e-04
   2.0765890e+04  -1.1653305e-04
   2.0765900e+04  -1.1653305e-04
   2.0765910e+04  -1.2287326e-04
   2.0765920e+04  -1.0385263e-04
   2.0765930e+04  -1.1019284e-04
   2.0765940e+04  -1.5457431e-04
   2.0765950e+04  -1.2921347e-04
   2.0765960e+04  -6.5811375e-05
   2.0765970e+04  -1.1653305e-04
   2.0765980e+04  -1.7993515e-04
   2.0765990e+04  -1.5457431e-04
   2.0766000e+04  -1.2921347e-04
   2.0766010e+04  -1.1019284e-04
   2.0766020e+04  -1.1019284e-04
   2.0766030e+04  -1.2921347e-04
   2.0766040e+04  -1.0385263e-04
   2.0766050e+04  -1.0385263e-04
   2.0766060e+04  -1.6091452e-04
   2.0766070e+04  -1.6725473e-04
   2.0766080e+04  -1.0385263e-04
   2.0766090e+04  -9.1172213e-05
   2.0766100e+04  -1.4189389e-04
   2.0766110e+04  -1.6725473e-04
   2.0766120e+04  -1.2921347e-04
   2.0766130e+04  -1.1653305e-04
   2.0766140e+04  -1.3555368e-04
   2.0766150e+04  -1.2921347e-04
   2.0766160e+04  -1.0385263e-04
   2.0766170e+04  -1.1019284e-04
   2.0766180e+04  -1.4189389e-04
   2.0766190e+04  -1.5457431e-04
   2.0766200e+04  -1.2921347e-04
   2.0766210e+04  -9.7512422e-05
   2.0766220e+04  -1.0385263e-04
   2.0766230e+04  -1.4189389e-04
   2.0766240e+04  -1.2921347e-04
   2.0766250e+04  -9.7512422e-05
   2.0766260e+04  -1.4823410e-04
   2.0766270e+04  -1.6725473e-04
   2.0766280e+04  -1.2287326e-04
   2.0766290e+04  -1.1019284e-04
   2.0766300e+04  -1.3555368e-04
   2.0766310e+04  -1.7359494e-04
   2.0766320e+04  -1.6091452e-04
   2.0766330e+04  -9.1172213e-05
   2.0766340e+04  -1.2287326e-04
   2.0766350e+04  -1.7993515e-04
   2.0766360e+04  -1.0385263e-04
   2.0766370e+04  -7.8491794e-05
   2.0766380e+04  -1.7359494e-04
   2.0766390e+04  -1.8627535e-04
   2.0766400e+04  -1.2287326e-04
   2.0766410e+04  -9.1172213e-05
   2.0766420e+04  -1.0385263e-04
   2.0766430e+04  -1.4189389e-04
   2.0766440e+04  -1.3555368e-04
   2.0766450e+04  -1.0385263e-04
   2.0766460e+04  -1.3555368e-04
   2.0766470e+04  -1.7359494e-04
   2.0766480e+04  -1.2921347e-04
   2.0766490e+04  -5.3130956e-05
   2.0766500e+04  -7.8491794e-05
   2.0766510e+04  -1.2921347e-04
   2.0766520e+04  -1.4189389e-04
   2.0766530e+04  -1.3555368e-04
   2.0766540e+04  -1.2287326e-04
   2.0766550e+04  -1.4189389e-04
   2.0766560e+04  -1.6091452e-04
   2.0766570e+04  -1.2287326e-04
   2.0766580e+04  -8.4832003e-05
   2.0766590e+04  -1.2921347e-04
   2.0766600e+04  -1.9895577e-04
   2.0766610e+04  -1.9895577e-04
   2.0766620e+04  -1.6091452e-04
   2.0766630e+04  -1.7993515e-04
   2.0766640e+04  -1.8627535e-04
   2.0766650e+04  -1.0385263e-04
   2.0766660e+04  -5.9471165e-05
   2.0766670e+04  -1.3555368e-04
   2.0766680e+04  -1.7993515e-04
   2.0766690e+04  -1.4823410e-04
   2.0766700e+04  -1.2921347e-04
   2.0766710e+04  -1.5457431e-04
   2.0766720e+04  -1.5457431e-04
   2.0766730e+04  -1.0385263e-04
   2.0766740e+04  -7.8491794e-05
   2.0766750e+04  -1.5457431e-04
   2.0766760e+04  -1.7993515e-04
   2.0766770e+04  -1.0385263e-04
   2.0766780e+04  -7.8491794e-05
   2.0766790e+04  -1.1653305e-04
   2.0766800e+04  -1.4189389e-04
   2.0766810e+04  -1.1653305e-04
   2.0766820e+04  -1.1653305e-04
   2.0766830e+04  -1.7993515e-04
   2.0766840e+04  -1.7993515e-04
   2.0766850e+04  -1.2921347e-04
   2.0766860e+04  -1.5457431e-04
   2.0766870e+04  -1.5457431e-04
   2.0766880e+04  -9.7512422e-05
   2.0766890e+04  -1.2921347e-04
   2.0766900e+04  -1.5457431e-04
   2.0766910e+04  -1.0385263e-04
   2.0766920e+04  -1.2921347e-04
   2.0766930e+04  -1.9895577e-04
   2.0766940e+04  -1.9261556e-04
   2.0766950e+04  -1.8627535e-04
   2.0766960e+04  -2.2431661e-04
   2.0766970e+04  -2.3699703e-04
   2.0766980e+04  -2.0529598e-04
   2.0766990e+04  -1.7993515e-04
