   2.0760390e+04  -1.0049394e-05  -5.2446119e-05
   2.0760400e+04  -1.0574927e-05  -5.2660418e-05
   2.0760410e+04  -1.1102286e-05  -5.2811315e-05
   2.0760420e+04  -1.1635909e-05  -5.3913244e-05
   2.0760430e+04  -1.2185940e-05  -5.6093008e-05
   2.0760440e+04  -1.2758403e-05  -5.8399576e-05
   2.0760450e+04  -1.3348542e-05  -5.9628309e-05
   2.0760460e+04  -1.3946531e-05  -5.9969412e-05
   2.0760470e+04  -1.4549516e-05  -6.0627526e-05
   2.0760480e+04  -1.5162885e-05  -6.2046465e-05
   2.0760490e+04  -1.5792981e-05  -6.3972620e-05
   2.0760500e+04  -1.6442972e-05  -6.6025580e-05
   2.0760510e+04  -1.7110639e-05  -6.7507921e-05
   2.0760520e+04  -1.7790277e-05  -6.8419643e-05
   2.0760530e+04  -1.8480300e-05  -6.9584974e-05
   2.0760540e+04  -1.9182294e-05  -7.0813706e-05
   2.0760550e+04  -1.9894989e-05  -7.1725428e-05
   2.0760560e+04  -2.0617436e-05  -7.2763955e-05
   2.0760570e+04  -2.1352488e-05  -7.4246296e-05
   2.0760580e+04  -2.2102996e-05  -7.5855441e-05
   2.0760590e+04  -2.2870230e-05  -7.7591390e-05
   2.0760600e+04  -2.3654507e-05  -7.9263937e-05
   2.0760610e+04  -2.4454875e-05  -8.0809681e-05
   2.0760620e+04  -2.5269433e-05  -8.2101815e-05
   2.0760630e+04  -2.6093424e-05  -8.2696527e-05
   2.0760640e+04  -2.6923680e-05  -8.3354641e-05
   2.0760650e+04  -2.7765589e-05  -8.5027188e-05
   2.0760660e+04  -2.8625492e-05  -8.6953344e-05
   2.0760670e+04  -2.9502754e-05  -8.8499087e-05
   2.0760680e+04  -3.0395474e-05  -9.0044830e-05
   2.0760690e+04  -3.1302383e-05  -9.1336964e-05
   2.0760700e+04  -3.2219360e-05  -9.2058480e-05
   2.0760710e+04  -3.3144820e-05  -9.3033604e-05
   2.0760720e+04  -3.4084153e-05  -9.4832956e-05
   2.0760730e+04  -3.5042747e-05  -9.6885916e-05
   2.0760740e+04  -3.6020603e-05  -9.8685267e-05
   2.0760750e+04  -3.7013917e-05  -9.9977402e-05
   2.0760760e+04  -3.8016664e-05  -1.0057211e-04
   2.0760770e+04  -3.9024091e-05  -1.0091322e-04
   2.0760780e+04  -4.0037465e-05  -1.0176154e-04
   2.0760790e+04  -4.1064711e-05  -1.0368769e-04
   2.0760800e+04  -4.2113438e-05  -1.0605766e-04
   2.0760810e+04  -4.3182060e-05  -1.0766681e-04
   2.0760820e+04  -4.4263921e-05  -1.0870533e-04
   2.0760830e+04  -4.5355533e-05  -1.0961706e-04
   2.0760840e+04  -4.6454360e-05  -1.1014837e-04
   2.0760850e+04  -4.7559768e-05  -1.1093328e-04
   2.0760860e+04  -4.8677781e-05  -1.1266923e-04
   2.0760870e+04  -4.9815689e-05  -1.1491240e-04
   2.0760880e+04  -5.0974761e-05  -1.1690196e-04
   2.0760890e+04  -5.2149290e-05  -1.1800389e-04
   2.0760900e+04  -5.3332302e-05  -1.1859860e-04
   2.0760910e+04  -5.4523481e-05  -1.1963712e-04
   2.0760920e+04  -5.5725362e-05  -1.2073905e-04
   2.0760930e+04  -5.6937311e-05  -1.2165077e-04
   2.0760940e+04  -5.8161547e-05  -1.2319652e-04
   2.0760950e+04  -5.9404094e-05  -1.2531288e-04
   2.0760960e+04  -6.0666537e-05  -1.2717563e-04
   2.0760970e+04  -6.1944120e-05  -1.2834096e-04
   2.0760980e+04  -6.3231771e-05  -1.2918928e-04
   2.0760990e+04  -6.4528856e-05  -1.3022781e-04
   2.0761000e+04  -1.0997672e-03  -1.2454584e-03
   2.0761010e+04  -1.1122263e-03  -1.2463701e-03
   2.0761020e+04  -1.1246981e-03  -1.2479792e-03
   2.0761030e+04  -1.1371881e-03  -1.2500322e-03
   2.0761040e+04  -1.1496965e-03  -1.2516413e-03
   2.0761050e+04  -1.1622187e-03  -1.2528067e-03
   2.0761060e+04  -1.1747514e-03  -1.2537184e-03
   2.0761070e+04  -1.1872931e-03  -1.2546301e-03
   2.0761080e+04  -1.1998462e-03  -1.2559856e-03
   2.0761090e+04  -1.2124131e-03  -1.2574046e-03
   2.0761100e+04  -1.2249930e-03  -1.2585699e-03
   2.0761110e+04  -1.2375855e-03  -1.2599255e-03
   2.0761120e+04  -1.2501925e-03  -1.2614712e-03
   2.0761130e+04  -1.2628140e-03  -1.2628267e-03
   2.0761140e+04  -1.2754487e-03  -1.2641189e-03
   2.0761150e+04  -1.2880973e-03  -1.2656012e-03
   2.0761160e+04  -1.3007617e-03  -1.2672738e-03
   2.0761170e+04  -1.3134415e-03  -1.2686927e-03
   2.0761180e+04  -1.3261330e-03  -1.2696044e-03
   2.0761190e+04  -1.3388326e-03  -1.2703259e-03
   2.0761200e+04  -1.3515424e-03  -1.2716181e-03
   2.0761210e+04  -1.3642682e-03  -1.2735442e-03
   2.0761220e+04  -1.3770117e-03  -1.2751534e-03
   2.0761230e+04  -1.3897684e-03  -1.2761919e-03
   2.0761240e+04  -1.4025368e-03  -1.2774840e-03
   2.0761250e+04  -1.4153187e-03  -1.2789030e-03
   2.0761260e+04  -1.4281129e-03  -1.2799415e-03
   2.0761270e+04  -1.4409172e-03  -1.2809166e-03
   2.0761280e+04  -1.4537335e-03  -1.2823356e-03
   2.0761290e+04  -1.4665658e-03  -1.2841349e-03
   2.0761300e+04  -1.4794146e-03  -1.2856173e-03
   2.0761310e+04  -1.4922763e-03  -1.2867192e-03
   2.0761320e+04  -1.5051502e-03  -1.2880747e-03
   2.0761330e+04  -1.5180384e-03  -1.2895571e-03
   2.0761340e+04  -1.5309398e-03  -1.2907224e-03
   2.0761350e+04  -1.5438528e-03  -1.2918877e-03
   2.0761360e+04  -1.5567788e-03  -1.2933067e-03
   2.0761370e+04  -1.5697183e-03  -1.2945988e-03
   2.0761380e+04  -1.5826705e-03  -1.2958275e-03
   2.0761390e+04  -1.5956358e-03  -1.2972465e-03
   2.0761400e+04  -1.6086151e-03  -1.2986020e-03
   2.0761410e+04  -1.6216057e-03  -1.2995137e-03
   2.0761420e+04  -1.6346044e-03  -1.3002352e-03
   2.0761430e+04  -1.6476120e-03  -1.3012738e-03
   2.0761440e+04  -1.6606331e-03  -1.3029463e-03
   2.0761450e+04  -1.6736721e-03  -1.3048725e-03
   2.0761460e+04  -1.6867286e-03  -1.3064182e-03
   2.0761470e+04  -1.6997983e-03  -1.3075201e-03
   2.0761480e+04  -1.7128787e-03  -1.3085587e-03
   2.0761490e+04  -1.7259688e-03  -1.3094704e-03
   2.0761500e+04  -1.7390675e-03  -1.3102553e-03
   2.0761510e+04  -1.7521765e-03  -1.3115474e-03
   2.0761520e+04  -1.7653003e-03  -1.3132200e-03
   2.0761530e+04  -1.7784412e-03  -1.3149559e-03
   2.0761540e+04  -1.7915988e-03  -1.3165651e-03
   2.0761550e+04  -1.8047706e-03  -1.3177938e-03
   2.0761560e+04  -1.8179528e-03  -1.3186421e-03
   2.0761570e+04  -1.8311441e-03  -1.3196173e-03
   2.0761580e+04  -1.8443483e-03  -1.3212264e-03
   2.0761590e+04  -1.8575699e-03  -1.3230892e-03
   2.0761600e+04  -1.8708078e-03  -1.3245081e-03
   2.0761610e+04  -1.8840575e-03  -1.3254198e-03
   2.0761620e+04  -1.8973169e-03  -1.3264583e-03
   2.0761630e+04  -1.9105882e-03  -1.3278139e-03
   2.0761640e+04  -1.9238719e-03  -1.3289158e-03
   2.0761650e+04  -1.9371669e-03  -1.3300811e-03
   2.0761660e+04  -1.9504764e-03  -1.3318171e-03
   2.0761670e+04  -1.9638019e-03  -1.3332994e-03
   2.0761680e+04  -1.9771401e-03  -1.3343380e-03
   2.0761690e+04  -1.9904890e-03  -1.3354399e-03
   2.0761700e+04  -2.0038492e-03  -1.3366052e-03
   2.0761710e+04  -2.0172230e-03  -1.3381510e-03
   2.0761720e+04  -2.0306123e-03  -1.3396967e-03
   2.0761730e+04  -2.0440154e-03  -1.3409254e-03
   2.0761740e+04  -2.0574320e-03  -1.3424078e-03
   2.0761750e+04  -2.0708629e-03  -1.3437633e-03
   2.0761760e+04  -2.0843048e-03  -1.3446116e-03
   2.0761770e+04  -2.0977554e-03  -1.3455234e-03
   2.0761780e+04  -2.1112175e-03  -1.3468789e-03
   2.0761790e+04  -2.1246940e-03  -1.3484246e-03
   2.0761800e+04  -2.1381856e-03  -1.3499070e-03
   2.0761810e+04  -2.1516924e-03  -1.3514527e-03
   2.0761820e+04  -2.1652141e-03  -1.3528717e-03
   2.0761830e+04  -2.1787483e-03  -1.3539736e-03
   2.0761840e+04  -2.1922942e-03  -1.3552023e-03
   2.0761850e+04  -2.2058533e-03  -1.3566213e-03
   2.0761860e+04  -2.2194266e-03  -1.3580402e-03
   2.0761870e+04  -2.2330138e-03  -1.3593957e-03
   2.0761880e+04  -2.2466142e-03  -1.3606879e-03
   2.0761890e+04  -2.2602285e-03  -1.3621702e-03
   2.0761900e+04  -2.2738573e-03  -1.3635891e-03
   2.0761910e+04  -2.2874980e-03  -1.3645643e-03
   2.0761920e+04  -2.3011492e-03  -1.3656662e-03
   2.0761930e+04  -2.3148129e-03  -1.3670851e-03
   2.0761940e+04  -2.3284912e-03  -1.3685675e-03
   2.0761950e+04  -2.3421837e-03  -1.3699230e-03
   2.0761960e+04  -2.3558890e-03  -1.3711518e-03
   2.0761970e+04  -2.3696073e-03  -1.3725073e-03
   2.0761980e+04  -2.3833398e-03  -1.3739896e-03
   2.0761990e+04  -2.3970859e-03  -1.3752184e-03
   2.0762000e+04  -2.1000045e-03  -1.0641286e-03
   2.0762010e+04  -2.1106523e-03  -1.0654207e-03
   2.0762020e+04  -2.1213142e-03  -1.0669665e-03
   2.0762030e+04  -2.1319909e-03  -1.0683854e-03
   2.0762040e+04  -2.1426806e-03  -1.0695507e-03
   2.0762050e+04  -2.1533826e-03  -1.0708429e-03
   2.0762060e+04  -2.1640975e-03  -1.0721350e-03
   2.0762070e+04  -2.1748243e-03  -1.0732369e-03
   2.0762080e+04  -2.1855635e-03  -1.0745925e-03
   2.0762090e+04  -2.1963165e-03  -1.0760114e-03
   2.0762100e+04  -2.2070828e-03  -1.0772401e-03
   2.0762110e+04  -2.2178616e-03  -1.0785323e-03
   2.0762120e+04  -2.2286537e-03  -1.0798878e-03
   2.0762130e+04  -2.2394591e-03  -1.0811799e-03
   2.0762140e+04  -2.2502773e-03  -1.0824721e-03
   2.0762150e+04  -2.2611085e-03  -1.0837642e-03
   2.0762160e+04  -2.2719526e-03  -1.0850563e-03
   2.0762170e+04  -2.2828087e-03  -1.0861583e-03
   2.0762180e+04  -2.2936755e-03  -1.0871968e-03
   2.0762190e+04  -2.3045539e-03  -1.0884889e-03
   2.0762200e+04  -2.3154462e-03  -1.0899713e-03
   2.0762210e+04  -2.3263524e-03  -1.0912634e-03
   2.0762220e+04  -2.3372692e-03  -1.0921117e-03
   2.0762230e+04  -2.3481956e-03  -1.0931503e-03
   2.0762240e+04  -2.3591348e-03  -1.0946960e-03
   2.0762250e+04  -2.3700888e-03  -1.0961149e-03
   2.0762260e+04  -2.3810555e-03  -1.0972169e-03
   2.0762270e+04  -2.3920344e-03  -1.0985724e-03
   2.0762280e+04  -2.4030279e-03  -1.1001181e-03
   2.0762290e+04  -2.4140349e-03  -1.1012835e-03
   2.0762300e+04  -2.4250523e-03  -1.1021952e-03
   2.0762310e+04  -2.4360801e-03  -1.1033605e-03
   2.0762320e+04  -2.4471205e-03  -1.1047161e-03
   2.0762330e+04  -2.4581738e-03  -1.1059448e-03
   2.0762340e+04  -2.4692390e-03  -1.1071101e-03
   2.0762350e+04  -2.4803169e-03  -1.1084657e-03
   2.0762360e+04  -2.4914080e-03  -1.1097578e-03
   2.0762370e+04  -2.5025111e-03  -1.1108597e-03
   2.0762380e+04  -2.5136252e-03  -1.1119617e-03
   2.0762390e+04  -2.5247507e-03  -1.1131270e-03
   2.0762400e+04  -2.5358878e-03  -1.1142923e-03
   2.0762410e+04  -2.5470362e-03  -1.1153942e-03
   2.0762420e+04  -2.5581957e-03  -1.1164962e-03
   2.0762430e+04  -2.5693664e-03  -1.1176615e-03
   2.0762440e+04  -2.5805498e-03  -1.1190170e-03
   2.0762450e+04  -2.5917465e-03  -1.1203092e-03
   2.0762460e+04  -2.6029560e-03  -1.1216013e-03
   2.0762470e+04  -2.6141798e-03  -1.1231470e-03
   2.0762480e+04  -2.6254180e-03  -1.1245026e-03
   2.0762490e+04  -2.6366670e-03  -1.1252875e-03
   2.0762500e+04  -2.6479253e-03  -1.1263894e-03
   2.0762510e+04  -2.6591979e-03  -1.1281254e-03
   2.0762520e+04  -2.6704866e-03  -1.1296077e-03
   2.0762530e+04  -2.6817894e-03  -1.1309633e-03
   2.0762540e+04  -2.6931071e-03  -1.1325724e-03
   2.0762550e+04  -2.7044406e-03  -1.1341181e-03
   2.0762560e+04  -2.7157882e-03  -1.1354103e-03
   2.0762570e+04  -2.7271475e-03  -1.1364488e-03
   2.0762580e+04  -2.7385172e-03  -1.1374873e-03
   2.0762590e+04  -2.7498995e-03  -1.1389697e-03
   2.0762600e+04  -2.7612978e-03  -1.1407056e-03
   2.0762610e+04  -2.7727120e-03  -1.1421246e-03
   2.0762620e+04  -2.7841397e-03  -1.1434167e-03
   2.0762630e+04  -2.7955800e-03  -1.1446454e-03
   2.0762640e+04  -2.8070320e-03  -1.1457474e-03
   2.0762650e+04  -2.8184962e-03  -1.1471029e-03
   2.0762660e+04  -2.8299737e-03  -1.1483950e-03
   2.0762670e+04  -2.8414641e-03  -1.1496872e-03
   2.0762680e+04  -2.8529681e-03  -1.1511061e-03
   2.0762690e+04  -2.8644850e-03  -1.1522714e-03
   2.0762700e+04  -2.8760138e-03  -1.1535002e-03
   2.0762710e+04  -2.8875563e-03  -1.1549825e-03
   2.0762720e+04  -2.8991106e-03  -1.1558942e-03
   2.0762730e+04  -2.9106729e-03  -1.1565523e-03
   2.0762740e+04  -2.9222442e-03  -1.1577177e-03
   2.0762750e+04  -2.9338291e-03  -1.1592634e-03
   2.0762760e+04  -2.9454292e-03  -1.1607458e-03
   2.0762770e+04  -2.9570428e-03  -1.1619745e-03
   2.0762780e+04  -2.9686674e-03  -1.1629496e-03
   2.0762790e+04  -2.9803021e-03  -1.1639881e-03
   2.0762800e+04  -2.9919475e-03  -1.1650901e-03
   2.0762810e+04  -3.0036039e-03  -1.1661920e-03
   2.0762820e+04  -3.0152710e-03  -1.1672305e-03
   2.0762830e+04  -3.0269475e-03  -1.1680788e-03
   2.0762840e+04  -3.0386348e-03  -1.1693710e-03
   2.0762850e+04  -3.0503385e-03  -1.1713605e-03
   2.0762860e+04  -3.0620592e-03  -1.1727795e-03
   2.0762870e+04  -3.0737896e-03  -1.1733108e-03
   2.0762880e+04  -3.0855279e-03  -1.1743493e-03
   2.0762890e+04  -3.0972791e-03  -1.1758951e-03
   2.0762900e+04  -3.1090449e-03  -1.1772506e-03
   2.0762910e+04  -3.1208235e-03  -1.1784793e-03
   2.0762920e+04  -3.1326141e-03  -1.1796447e-03
   2.0762930e+04  -3.1444170e-03  -1.1809368e-03
   2.0762940e+04  -3.1562335e-03  -1.1823557e-03
   2.0762950e+04  -3.1680641e-03  -1.1837747e-03
   2.0762960e+04  -3.1799090e-03  -1.1851936e-03
   2.0762970e+04  -3.1917658e-03  -1.1861687e-03
   2.0762980e+04  -3.2036314e-03  -1.1869536e-03
   2.0762990e+04  -3.2155068e-03  -1.1881190e-03
   2.0763000e+04  -2.0000204e-03   4.4086878e-05
   2.0763010e+04  -1.9995866e-03   4.2667939e-05
   2.0763020e+04  -1.9991680e-03   4.1058794e-05
   2.0763030e+04  -1.9987642e-03   3.9703257e-05
   2.0763040e+04  -1.9983742e-03   3.8284318e-05
   2.0763050e+04  -1.9979982e-03   3.6928781e-05
   2.0763060e+04  -1.9976334e-03   3.6017059e-05
   2.0763070e+04  -1.9972785e-03   3.4978533e-05
   2.0763080e+04  -1.9969354e-03   3.3622996e-05
   2.0763090e+04  -1.9966050e-03   3.2457666e-05
   2.0763100e+04  -1.9962860e-03   3.1355737e-05
   2.0763110e+04  -1.9959814e-03   2.9556386e-05
   2.0763120e+04  -1.9956952e-03   2.7693632e-05
   2.0763130e+04  -1.9954237e-03   2.6591704e-05
   2.0763140e+04  -1.9951630e-03   2.5553177e-05
   2.0763150e+04  -1.9949139e-03   2.4261043e-05
   2.0763160e+04  -1.9946772e-03   2.3095712e-05
   2.0763170e+04  -1.9944546e-03   2.1423165e-05
   2.0763180e+04  -1.9942487e-03   1.9750618e-05
   2.0763190e+04  -1.9940557e-03   1.8838896e-05
   2.0763200e+04  -1.9938722e-03   1.7863771e-05
   2.0763210e+04  -1.9937004e-03   1.6508235e-05
   2.0763220e+04  -1.9935418e-03   1.5216100e-05
   2.0763230e+04  -1.9933948e-03   1.4177574e-05
   2.0763240e+04  -1.9932592e-03   1.2948841e-05
   2.0763250e+04  -1.9931380e-03   1.1276294e-05
   2.0763260e+04  -1.9930327e-03   9.7939528e-06
   2.0763270e+04  -1.9929402e-03   8.6920244e-06
   2.0763280e+04  -1.9928598e-03   7.3998897e-06
   2.0763290e+04  -1.9927922e-03   6.1077550e-06
   2.0763300e+04  -1.9927367e-03   5.0058266e-06
   2.0763310e+04  -1.9926943e-03   3.4600835e-06
   2.0763320e+04  -1.9926668e-03   2.0411446e-06
   2.0763330e+04  -1.9926523e-03   8.7581409e-07
   2.0763340e+04  -1.9926506e-03  -5.4312480e-07
   2.0763350e+04  -1.9926625e-03  -1.8352595e-06
   2.0763360e+04  -1.9926863e-03  -2.9371879e-06
   2.0763370e+04  -1.9927228e-03  -4.3561268e-06
   2.0763380e+04  -1.9927741e-03  -5.9018699e-06
   2.0763390e+04  -1.9928399e-03  -7.2574067e-06
   2.0763400e+04  -1.9929189e-03  -8.5495413e-06
   2.0763410e+04  -1.9930122e-03  -1.0095284e-05
   2.0763420e+04  -1.9931199e-03  -1.1450821e-05
   2.0763430e+04  -1.9932399e-03  -1.2552750e-05
   2.0763440e+04  -1.9933732e-03  -1.4098493e-05
   2.0763450e+04  -1.9935222e-03  -1.5707638e-05
   2.0763460e+04  -1.9936838e-03  -1.6619360e-05
   2.0763470e+04  -1.9938555e-03  -1.7721288e-05
   2.0763480e+04  -1.9940417e-03  -1.9520640e-05
   2.0763490e+04  -1.9942437e-03  -2.0876177e-05
   2.0763500e+04  -1.9944589e-03  -2.2168311e-05
   2.0763510e+04  -1.9946899e-03  -2.4031065e-05
   2.0763520e+04  -1.9949370e-03  -2.5386602e-05
   2.0763530e+04  -1.9951958e-03  -2.6361726e-05
   2.0763540e+04  -1.9954674e-03  -2.7970871e-05
   2.0763550e+04  -1.9957542e-03  -2.9389810e-05
   2.0763560e+04  -1.9960514e-03  -3.0047924e-05
   2.0763570e+04  -1.9963587e-03  -3.1403460e-05
   2.0763580e+04  -1.9966827e-03  -3.3393018e-05
   2.0763590e+04  -1.9970218e-03  -3.4431545e-05
   2.0763600e+04  -1.9973707e-03  -3.5343267e-05
   2.0763610e+04  -1.9977331e-03  -3.7142618e-05
   2.0763620e+04  -1.9981107e-03  -3.8371351e-05
   2.0763630e+04  -1.9984967e-03  -3.8839258e-05
   2.0763640e+04  -1.9988922e-03  -4.0258197e-05
   2.0763650e+04  -1.9993051e-03  -4.2311157e-05
   2.0763660e+04  -1.9997330e-03  -4.3286281e-05
   2.0763670e+04  -2.0001698e-03  -4.4071199e-05
   2.0763680e+04  -2.0006199e-03  -4.5933953e-05
   2.0763690e+04  -2.0010866e-03  -4.7416294e-05
   2.0763700e+04  -2.0015644e-03  -4.8137809e-05
   2.0763710e+04  -2.0020516e-03  -4.9303140e-05
   2.0763720e+04  -2.0025508e-03  -5.0531873e-05
   2.0763730e+04  -2.0030622e-03  -5.1760605e-05
   2.0763740e+04  -2.0035891e-03  -5.3623359e-05
   2.0763750e+04  -2.0041325e-03  -5.5042298e-05
   2.0763760e+04  -2.0046862e-03  -5.5700411e-05
   2.0763770e+04  -2.0052496e-03  -5.6992546e-05
   2.0763780e+04  -2.0058276e-03  -5.8601691e-05
   2.0763790e+04  -2.0064188e-03  -5.9640218e-05
   2.0763800e+04  -2.0070198e-03  -6.0551940e-05
   2.0763810e+04  -2.0076314e-03  -6.1780672e-05
   2.0763820e+04  -2.0082567e-03  -6.3263013e-05
   2.0763830e+04  -2.0088964e-03  -6.4681952e-05
   2.0763840e+04  -2.0095494e-03  -6.5910685e-05
   2.0763850e+04  -2.0102149e-03  -6.7202819e-05
   2.0763860e+04  -2.0108934e-03  -6.8494954e-05
   2.0763870e+04  -2.0115839e-03  -6.9596882e-05
   2.0763880e+04  -2.0122853e-03  -7.0698811e-05
   2.0763890e+04  -2.0129988e-03  -7.1990946e-05
   2.0763900e+04  -2.0137261e-03  -7.3473287e-05
   2.0763910e+04  -2.0144692e-03  -7.5145834e-05
   2.0763920e+04  -2.0152271e-03  -7.6437969e-05
   2.0763930e+04  -2.0159967e-03  -7.7476495e-05
   2.0763940e+04  -2.0167795e-03  -7.9085640e-05
   2.0763950e+04  -2.0175768e-03  -8.0377775e-05
   2.0763960e+04  -2.0183839e-03  -8.1035888e-05
   2.0763970e+04  -2.0192004e-03  -8.2264621e-05
   2.0763980e+04  -2.0200320e-03  -8.4063973e-05
   2.0763990e+04  -2.0208795e-03  -8.5419509e-05
   2.0764000e+04  -8.0002026e-04   1.1410965e-03
   2.0764010e+04  -7.8861703e-04   1.1395507e-03
   2.0764020e+04  -7.7722766e-04   1.1383220e-03
   2.0764030e+04  -7.6584932e-04   1.1373469e-03
   2.0764040e+04  -7.5448104e-04   1.1363083e-03
   2.0764050e+04  -7.4312378e-04   1.1351430e-03
   2.0764060e+04  -7.3178008e-04   1.1335973e-03
   2.0764070e+04  -7.2045247e-04   1.1319247e-03
   2.0764080e+04  -7.0914032e-04   1.1305058e-03
   2.0764090e+04  -6.9784077e-04   1.1294039e-03
   2.0764100e+04  -6.8655256e-04   1.1282385e-03
   2.0764110e+04  -6.7527695e-04   1.1268830e-03
   2.0764120e+04  -6.6401332e-04   1.1258445e-03
   2.0764130e+04  -6.5275943e-04   1.1249327e-03
   2.0764140e+04  -6.4151783e-04   1.1233870e-03
   2.0764150e+04  -6.3029074e-04   1.1220315e-03
   2.0764160e+04  -6.1907403e-04   1.1213099e-03
   2.0764170e+04  -6.0786771e-04   1.1199544e-03
   2.0764180e+04  -5.9667653e-04   1.1182819e-03
   2.0764190e+04  -5.8549890e-04   1.1172433e-03
   2.0764200e+04  -5.7433230e-04   1.1160780e-03
   2.0764210e+04  -5.6317956e-04   1.1144689e-03
   2.0764220e+04  -5.5204102e-04   1.1132401e-03
   2.0764230e+04  -5.4091381e-04   1.1122016e-03
   2.0764240e+04  -5.2979920e-04   1.1107193e-03
   2.0764250e+04  -5.1870037e-04   1.1090467e-03
   2.0764260e+04  -5.0761732e-04   1.1075644e-03
   2.0764270e+04  -4.9654845e-04   1.1062088e-03
   2.0764280e+04  -4.8549156e-04   1.1051703e-03
   2.0764290e+04  -4.7444473e-04   1.1041952e-03
   2.0764300e+04  -4.6340892e-04   1.1029665e-03
   2.0764310e+04  -4.5238572e-04   1.1016743e-03
   2.0764320e+04  -4.4137543e-04   1.1003822e-03
   2.0764330e+04  -4.3037839e-04   1.0990266e-03
   2.0764340e+04  -4.1939490e-04   1.0976711e-03
   2.0764350e+04  -4.0842465e-04   1.0963790e-03
   2.0764360e+04  -3.9746732e-04   1.0950868e-03
   2.0764370e+04  -3.8652323e-04   1.0937313e-03
   2.0764380e+04  -3.7559206e-04   1.0925026e-03
   2.0764390e+04  -3.6467223e-04   1.0914640e-03
   2.0764400e+04  -3.5376278e-04   1.0904255e-03
   2.0764410e+04  -3.4286404e-04   1.0893236e-03
   2.0764420e+04  -3.3197853e-04   1.0877778e-03
   2.0764430e+04  -3.2111038e-04   1.0858517e-03
   2.0764440e+04  -3.1025896e-04   1.0844328e-03
   2.0764450e+04  -2.9941919e-04   1.0835210e-03
   2.0764460e+04  -2.8858885e-04   1.0825459e-03
   2.0764470e+04  -2.7776891e-04   1.0814440e-03
   2.0764480e+04  -2.6696124e-04   1.0800884e-03
   2.0764490e+04  -2.5616777e-04   1.0786061e-03
   2.0764500e+04  -2.4538880e-04   1.0771872e-03
   2.0764510e+04  -2.3462434e-04   1.0757048e-03
   2.0764520e+04  -2.2387344e-04   1.0744761e-03
   2.0764530e+04  -2.1313260e-04   1.0736912e-03
   2.0764540e+04  -2.0239993e-04   1.0728428e-03
   2.0764550e+04  -1.9167797e-04   1.0715507e-03
   2.0764560e+04  -1.8096987e-04   1.0700684e-03
   2.0764570e+04  -1.7027660e-04   1.0685860e-03
   2.0764580e+04  -1.5959815e-04   1.0671037e-03
   2.0764590e+04  -1.4893262e-04   1.0660018e-03
   2.0764600e+04  -1.3827685e-04   1.0651534e-03
   2.0764610e+04  -1.2763177e-04   1.0638613e-03
   2.0764620e+04  -1.1700121e-04   1.0622522e-03
   2.0764630e+04  -1.0638546e-04   1.0608966e-03
   2.0764640e+04  -9.5782956e-05   1.0596045e-03
   2.0764650e+04  -8.5195274e-05   1.0579319e-03
   2.0764660e+04  -7.4625268e-05   1.0560692e-03
   2.0764670e+04  -6.4071354e-05   1.0547137e-03
   2.0764680e+04  -5.3529727e-05   1.0536117e-03
   2.0764690e+04  -4.3000387e-05   1.0522562e-03
