   2.0760000e+04   0.0000000e+00   1.7300000e-02
   2.0761000e+04  -1.1000000e-03   1.7300000e-02
   2.0762000e+04  -2.1000000e-03   1.7300000e-02
   2.0763000e+04  -2.0000000e-03   1.7300000e-02
   2.0764000e+04  -8.0000000e-04   1.7300000e-02
   2.0765000e+04  -2.5000000e-03   1.7300000e-02
   2.0766000e+04  -3.0000000e-03   1.7300000e-02
   2.0767000e+04  -2.8000000e-03   1.7300000e-02
   2.0768000e+04  -3.2000000e-03   1.7300000e-02
   2.0769000e+04  -4.0000000e-03   1.7300000e-02
   2.0770000e+04  -6.1000000e-03   1.7300000e-02
   2.0771000e+04  -4.3000000e-03   1.7300000e-02
   2.0772000e+04  -4.7000000e-03   1.7300000e-02
   2.0773000e+04  -3.8000000e-03   1.7300000e-02
   2.0774000e+04  -3.7000000e-03   1.7300000e-02
   2.0775000e+04  -5.5000000e-03   1.7300000e-02
   2.0776000e+04  -4.7000000e-03   1.7300000e-02
   2.0777000e+04  -3.9000000e-03   1.7300000e-02
   2.0778000e+04  -4.1000000e-03   1.7300000e-02
   2.0779000e+04  -5.7000000e-03   1.7300000e-02
   2.0780000e+04  -5.1000000e-03   1.7300000e-02
   2.0781000e+04  -5.2000000e-03   1.7300000e-02
   2.0782000e+04  -5.5000000e-03   1.7300000e-02
   2.0783000e+04  -2.9000000e-03   1.7300000e-02
   2.0784000e+04  -3.1000000e-03   1.7300000e-02
   2.0785000e+04  -3.1000000e-03   1.7300000e-02
   2.0786000e+04  -3.2000000e-03   1.7300000e-02
   2.0787000e+04  -3.8000000e-03   1.7300000e-02
   2.0788000e+04  -3.2000000e-03   1.7300000e-02
   2.0789000e+04  -4.2000000e-03   1.7300000e-02
   2.0790000e+04  -2.4000000e-03   1.7300000e-02
   2.0791000e+04  -3.6000000e-03   1.7300000e-02
   2.0792000e+04  -3.8000000e-03   1.7300000e-02
   2.0793000e+04  -4.2000000e-03   1.7300000e-02
   2.0794000e+04  -5.2000000e-03   1.7300000e-02
   2.0795000e+04  -4.0000000e-03   1.7300000e-02
   2.0796000e+04  -5.0000000e-03   1.7300000e-02
   2.0797000e+04  -5.2000000e-03   1.7300000e-02
   2.0798000e+04  -4.0000000e-03   1.7300000e-02
   2.0799000e+04  -3.1000000e-03   1.7300000e-02
   2.0800000e+04  -4.0000000e-04   1.7300000e-02
   2.0801000e+04  -4.0000000e-04   1.7300000e-02
   2.0802000e+04  -1.9000000e-03   1.7300000e-02
   2.0803000e+04  -5.0000000e-04   1.7300000e-02
   2.0804000e+04  -4.6000000e-03   1.7300000e-02
   2.0805000e+04  -1.7000000e-03   1.7300000e-02
   2.0806000e+04  -1.6000000e-03   1.7300000e-02
   2.0807000e+04  -1.6000000e-03   1.7300000e-02
   2.0808000e+04  -4.6000000e-03   1.7300000e-02
   2.0809000e+04  -5.2000000e-03   1.7300000e-02
   2.0810000e+04  -4.4000000e-03   1.7300000e-02
   2.0811000e+04  -6.0000000e-03   1.7300000e-02
   2.0812000e+04  -6.1000000e-03   1.7300000e-02
   2.0813000e+04  -6.3000000e-03   1.7300000e-02
   2.0814000e+04  -6.2000000e-03   1.7300000e-02
   2.0815000e+04  -4.0000000e-03   1.7300000e-02
   2.0816000e+04  -5.8000000e-03   1.7300000e-02
   2.0817000e+04  -6.5000000e-03   1.7300000e-02
   2.0818000e+04  -7.5000000e-03   1.7300000e-02
   2.0819000e+04  -8.4000000e-03   1.7300000e-02
   2.0820000e+04  -8.5000000e-03   1.7300000e-02
   2.0821000e+04  -5.9000000e-03   1.7300000e-02
   2.0822000e+04  -5.3000000e-03   1.7300000e-02
   2.0823000e+04  -4.7000000e-03   1.7300000e-02
   2.0824000e+04  -1.7000000e-03   1.7300000e-02
   2.0825000e+04  -7.0000000e-04   1.7300000e-02
   2.0826000e+04   5.0000000e-03   1.7300000e-02
   2.0827000e+04   9.2000000e-03   1.7300000e-02
   2.0828000e+04   1.4400000e-02   1.7300000e-02
   2.0829000e+04   1.7300000e-02   1.7300000e-02
   2.0830000e+04   1.8500000e-02   1.7300000e-02
   2.0831000e+04   1.8300000e-02   1.7300000e-02
   2.0832000e+04   1.9300000e-02   1.7300000e-02
   2.0833000e+04   1.9600000e-02   1.7300000e-02
   2.0834000e+04   1.8400000e-02   1.7300000e-02
   2.0835000e+04   1.6000000e-02   1.7300000e-02
   2.0836000e+04   1.8000000e-02   1.7300000e-02
   2.0837000e+04   1.4200000e-02   1.7300000e-02
   2.0838000e+04   2.0500000e-02   1.7300000e-02
   2.0839000e+04   3.1500000e-02   1.7300000e-02
   2.0840000e+04   3.6800000e-02   1.7300000e-02
   2.0841000e+04   5.5300000e-02   1.7300000e-02
   2.0842000e+04   7.6500000e-02   1.7300000e-02
   2.0843000e+04   8.4400000e-02   1.7300000e-02
   2.0844000e+04   8.5500000e-02   1.7300000e-02
   2.0845000e+04   1.1520000e-01   1.7300000e-02
   2.0846000e+04   1.2870000e-01   1.7300000e-02
   2.0847000e+04   1.3140000e-01   1.7300000e-02
   2.0848000e+04   1.4240000e-01   1.7400000e-02
   2.0849000e+04   1.4610000e-01   1.7400000e-02
   2.0850000e+04   1.3770000e-01   1.7400000e-02
   2.0851000e+04   1.3700000e-01   1.7400000e-02
   2.0852000e+04   1.4110000e-01   1.7400000e-02
   2.0853000e+04   1.3470000e-01   1.7400000e-02
   2.0854000e+04   1.0850000e-01   1.7400000e-02
   2.0855000e+04   9.7200000e-02   1.7400000e-02
   2.0856000e+04   7.4700000e-02   1.7400000e-02
   2.0857000e+04   8.8600000e-02   1.7400000e-02
   2.0858000e+04   1.1390000e-01   1.7400000e-02
   2.0859000e+04   1.5070000e-01   1.7400000e-02
   2.0860000e+04   1.7720000e-01   1.7400000e-02
   2.0861000e+04   2.1220000e-01   1.7400000e-02
   2.0862000e+04   2.4250000e-01   1.7400000e-02
   2.0863000e+04   2.5810000e-01   1.7400000e-02
   2.0864000e+04   2.8940000e-01   1.7400000e-02
   2.0865000e+04   3.3530000e-01   1.7400000e-02
   2.0866000e+04   3.8150000e-01   1.7400000e-02
   2.0867000e+04   3.6940000e-01   1.7400000e-02
   2.0868000e+04   3.5520000e-01   1.7400000e-02
   2.0869000e+04   3.7390000e-01   1.7400000e-02
   2.0870000e+04   3.5930000e-01   1.7400000e-02
   2.0871000e+04   3.7850000e-01   1.7400000e-02
   2.0872000e+04   3.9330000e-01   1.7400000e-02
   2.0873000e+04   4.3220000e-01   1.7400000e-02
   2.0874000e+04   4.6410000e-01   1.7400000e-02
   2.0875000e+04   4.8990000e-01   1.7400000e-02
   2.0876000e+04   5.5730000e-01   1.7400000e-02
   2.0877000e+04   5.8900000e-01   1.7400000e-02
   2.0878000e+04   6.3720000e-01   1.7400000e-02
   2.0879000e+04   6.8960000e-01   1.7400000e-02
   2.0880000e+04   7.2380000e-01   1.7400000e-02
   2.0881000e+04   7.5400000e-01   1.7400000e-02
   2.0882000e+04   7.8170000e-01   1.7400000e-02
   2.0883000e+04   7.9540000e-01   1.7400000e-02
   2.0884000e+04   8.2080000e-01   1.7400000e-02
   2.0885000e+04   8.4510000e-01   1.7400000e-02
   2.0886000e+04   8.8820000e-01   1.7400000e-02
   2.0887000e+04   8.7140000e-01   1.7400000e-02
   2.0888000e+04   8.9580000e-01   1.7400000e-02
   2.0889000e+04   9.0360000e-01   1.7400000e-02
   2.0890000e+04   9.1300000e-01   1.7400000e-02
   2.0891000e+04   1.0292000e+00   1.7400000e-02
   2.0892000e+04   1.0244000e+00   1.7400000e-02
   2.0893000e+04   1.1153000e+00   1.7400000e-02
   2.0894000e+04   1.2162000e+00   1.7400000e-02
   2.0895000e+04   1.2725000e+00   1.7400000e-02
   2.0896000e+04   1.4297000e+00   1.7400000e-02
   2.0897000e+04   1.5108000e+00   1.7400000e-02
   2.0898000e+04   1.6152000e+00   1.7400000e-02
   2.0899000e+04   1.7191000e+00   1.7400000e-02
   2.0900000e+04   1.8109000e+00   1.7400000e-02
   2.0901000e+04   1.9467000e+00   1.7400000e-02
   2.0902000e+04   2.1334000e+00   1.7400000e-02
   2.0903000e+04   2.1825000e+00   1.7400000e-02
   2.0904000e+04   2.3268000e+00   1.7400000e-02
   2.0905000e+04   2.3373000e+00   1.7400000e-02
   2.0906000e+04   2.4030000e+00   1.7400000e-02
   2.0907000e+04   2.3941000e+00   1.7400000e-02
   2.0908000e+04   2.5340000e+00   1.7400000e-02
   2.0909000e+04   2.4843000e+00   1.7400000e-02
   2.0910000e+04   2.4682000e+00   1.7400000e-02
   2.0911000e+04   2.2850000e+00   1.7400000e-02
   2.0912000e+04   2.3656000e+00   1.7400000e-02
   2.0913000e+04   2.1090000e+00   1.7400000e-02
   2.0914000e+04   2.2116000e+00   1.7400000e-02
   2.0915000e+04   2.2039000e+00   1.7400000e-02
   2.0916000e+04   2.1329000e+00   1.7400000e-02
   2.0917000e+04   2.0639000e+00   1.7400000e-02
   2.0918000e+04   2.0956000e+00   1.7400000e-02
   2.0919000e+04   2.0622000e+00   1.7400000e-02
   2.0920000e+04   2.0524000e+00   1.7400000e-02
   2.0921000e+04   2.0471000e+00   1.7400000e-02
   2.0922000e+04   2.0343000e+00   1.7400000e-02
   2.0923000e+04   2.0091000e+00   1.7400000e-02
   2.0924000e+04   2.1158000e+00   1.7400000e-02
   2.0925000e+04   2.1359000e+00   1.7400000e-02
   2.0926000e+04   2.1319000e+00   1.7400000e-02
   2.0927000e+04   2.0992000e+00   1.7400000e-02
   2.0928000e+04   2.0550000e+00   1.7400000e-02
   2.0929000e+04   2.0797000e+00   1.7400000e-02
   2.0930000e+04   2.0853000e+00   1.7400000e-02
   2.0931000e+04   2.0041000e+00   1.7400000e-02
   2.0932000e+04   1.9907000e+00   1.7400000e-02
   2.0933000e+04   2.0151000e+00   1.7400000e-02
   2.0934000e+04   2.0020000e+00   1.7400000e-02
   2.0935000e+04   1.9838000e+00   1.7400000e-02
   2.0936000e+04   1.9444000e+00   1.7400000e-02
   2.0937000e+04   1.9117000e+00   1.7400000e-02
   2.0938000e+04   1.8548000e+00   1.7400000e-02
   2.0939000e+04   1.8180000e+00   1.7400000e-02
   2.0940000e+04   1.7646000e+00   1.7400000e-02
   2.0941000e+04   1.7860000e+00   1.7400000e-02
   2.0942000e+04   1.8137000e+00   1.7400000e-02
   2.0943000e+04   1.8544000e+00   1.7400000e-02
   2.0944000e+04   1.8562000e+00   1.7400000e-02
